10337;'j8jLMp4XrLv';'1. State test';;1
10338;'ehqrrvHmIjh';'1. LGA test';10337;2
10339;'BLNTz6DNsTM';'1. Ward test';10338;3
10341;'rwm7bQwlk5V';'PPMV test 1';10339;4
10342;'Pe4CXztUhQY';'PPMV test 2';10339;4
10343;'zGZGb0cNdmN';'PPMV test 3';10339;4
10344;'PSDdPpjyEX5';'eb Ebonyi State';;1
10345;'NcU1rCk0iYO';'eb Ikwo Local Government Area (07)';10344;2
10346;'Ntyk7oRUSMN';'eb Onicha Local Government Area (13)';10344;2
10741;'lKtYNkSwCC3';'eb AMAINYIMA (07-01)';10345;3
10742;'xPWGC56lsVL';'eb ECHIALIKE (07-02)';10345;3
10743;'KKKB2Ho5cAC';'eb EKA AWOKE (07-03)';10345;3
10744;'aHvXUD59G4d';'eb EKPANWUDELE (07-04)';10345;3
10745;'TbyMRHkn5yq';'eb EKPELU (07-05)';10345;3
10746;'LCxZcfXfgIR';'eb ENYIBICHIRI (07-06)';10345;3
10747;'NU3LjjckdpZ';'eb ETAM (07-07)';10345;3
10748;'Nirt22jJY6G';'eb IGBUDU (07-08)';10345;3
10749;'cpGGmU4gHeF';'eb INYIMAGU I (07-09)';10345;3
10750;'QdwgljF3eBV';'eb INYIMAGU II (07-10)';10345;3
10751;'FuxdhaxOwPE';'eb NDIAGU AMAGU I (07-11)';10345;3
10752;'RAWwcPFntFz';'eb NDIAGU AMAGU II (07-12)';10345;3
10753;'Kr3sJ7vhlaq';'eb NDIAGU ECHARA I (07-13)';10345;3
10754;'BgQOLmQR4xk';'eb NDIAGU ECHARA II (07-14)';10345;3
10755;'T2YY53bcion';'eb NDUFU AMAGU I (07-15)';10345;3
10756;'ReKMgSeHBbz';'eb NDUFU AMAGU II (07-16)';10345;3
10757;'ocp0mvLzc9n';'eb NDUFU ALIKE (07-17)';10345;3
10758;'UmQl9mpPd0E';'eb NDUFU ECHARA (07-18)';10345;3
10759;'lyrXSQDZNiE';'eb NOYO ALIKE (07-19)';10345;3
10760;'xfTitP9IhN9';'eb ABAOMEGE (13-01)';10346;3
10761;'J7e1qLHgtcP';'eb AGBABOR-ISU (13-02)';10346;3
10762;'JDX6ymBEmeb';'eb AMANATOR-ISU (13-03)';10346;3
10763;'WUma4iFCmZW';'eb EBIA OSHIRI (13-04)';10346;3
10764;'hKP5paArVtS';'eb ENUAGU-ONICHA (13-05)';10346;3
10765;'rIDR8TVRDJg';'eb ISINKWO-UKWU (13-06)';10346;3
10766;'xQ1OLwSpi27';'eb ISI-ONICHA (13-07)';10346;3
10767;'j5tsPzfEK2k';'eb OBEAGU-ISU (13-08)';10346;3
10768;'NilKWcQ4MIl';'eb OGUDU UKWO-OSHIRI (13-09)';10346;3
10769;'AC1Yfg7lOke';'eb OKUZU UKAWU (13-10)';10346;3
10770;'mVVEesOFKik';'eb UGWU-OSHIRI (13-11)';10346;3
10771;'qz02vFkymg2';'eb UMUDOMI-ONICHA (13-12)';10346;3
10773;'i0hTwXhcccX';'SUNDAY CHEMIST (015A)';10741;4
10774;'ko1CqyzH6Tu';'JOSEPH MEDICINE SHOP (016A)';10741;4
10775;'Aclfbodnw8g';'PROMISE MEDICAL SHOP (031D)';10741;4
10776;'aXBV3KvX0kE';'VINCO PATENT MEDICINE DEALER (04H)';10741;4
10777;'Sq16anCYWD3';'GODSTIME  (05H)';10741;4
10778;'Pg0wNYaULVY';'BLESSED SHOP (06H)';10741;4
10779;'QzhWAMLhAs4';'UKWA LUCY SHOP (07H)';10741;4
10780;'aWRDtzxdpW0';'DEMIAN MEDICAL COMPLEX   (01E)';10760;4
10781;'ZToxNdrPMQ3';'CHUKS MEDICAL COMPLEX (02E)';10760;4
10782;'HFjdUew84Vd';'CHRIST MY SENIOR PARTNER (03E)';10760;4
10783;'tBTt9ytb17N';'IKEDICHI CHEMIST STORE (04E)';10760;4
10784;'oQM0x20SMHq';'NDUKA COMPLEX SHOP (05E)';10760;4
10785;'KuZ3e9VQRLF';'AMAKA INVESTMENT (06E)';10760;4
10786;'djZsSsX1Tca';'AMAKA MEDICAL COMPLEX (07E)';10760;4
10787;'djRYhzRSP5N';'CHIKAODINAKA SHOP (08E)';10760;4
10788;'Tva6FNWD20e';'SUNNY MEDICAL SHOP (01I)';10742;4
10789;'v4BlcfBZPJw';'JAMES MEDICAL SHOP (035G)';10742;4
10790;'tiQwHf83X2s';'FAVOUR MEDICAL SHOP (04I)';10742;4
10791;'oEg9G1TqQnt';'AUSTIN MEDICAL COMPLEX (05I)';10742;4
10792;'a7HE2KndQmr';'GOOD HOPE MEDICAL SHOP (06I)';10742;4
10793;'CmhElHYqgy2';'JOHNBOSCO COMM. LINK (08G)';10742;4
10794;'HoZR3UbItoO';'HEALTH IS WEALTH PATENT MEDICAL STORE (010J)';10761;4
10795;'n1dcOD6G8sb';'ZOBATEX MEDICAL CENTRE (01J)';10761;4
10796;'N6YNQaulb9r';'BLESSED FELLY MEDICAL STORE (022B)';10761;4
10797;'y0YeWbvsjyo';'OGBU BLESSING CHEMIST SHOP (024B)';10761;4
10798;'PqqJOml4oRN';'SIMON EMEKA MEDICAL SHOP (025B)';10761;4
10799;'OflKmzYuZ7C';'CHIBUIKE PATENT MEDICINE (025J)';10761;4
10800;'rQoOrwoXnfE';'PRECISE MEDICAL SHOP (026B)';10761;4
10801;'V6t9n9Sqd9F';'PHILO MEDICALS (026J)';10761;4
10802;'YBiGFf0HYBr';'BLESSED MEDICALS (027B)';10761;4
10803;'UEX00gr39vQ';'MULTI PURPOSE MEDICAL LABORATORY & MEDICAL SERVICES (029J)';10761;4
10804;'LRWjKkuEcoS';'EDWIN MEDICAL (02J)';10761;4
10805;'xSf1htAlzOE';'SIMBEST PATENT MEDICINE (031J)';10761;4
10806;'M37snguvlCF';'OGBO CHEMIST (032J)';10761;4
10807;'Mrt9UTf4vAN';'DAVISON MEDICAL SHOP (03J)';10761;4
10808;'bgbWmhKF35U';'JUDE MEDICAL SHOP (04J)';10761;4
10809;'AEGBiUea8o0';'ANTHONIA MEDICALS (05J)';10761;4
10810;'dZlHnJUHiU0';'ND BEST MEDICAL INVESTMENT (06J)';10761;4
10811;'c8PwLkiamYD';'AUGUSTINE CHEMIST SHOP (07J)';10761;4
10812;'KpATqnxRKE2';'BRO PAULY PATENT MEDICINE (08J)';10761;4
10813;'aQQ9jGue2Cp';'MICKS MEDICAL SHOP (09J)';10761;4
10814;'DVYPgfgwmHh';'NDUBUISI MEDICAL SHOP (025D)';10743;4
10815;'sOdNSyqs2uH';'WINNERS MEDICAL SHOP (027D)';10743;4
10816;'Gx0X1ogIha3';'CHIGOZIE CHEMIST (028A)';10743;4
10817;'CRCfm7PIwwe';'EBENEZE MATERNITY HOME (016J)';10762;4
10818;'Ir33UaXIqHR';'BRO VIN MEDICAL SHOP (017J)';10762;4
10819;'gQJMRiQnLtp';'CHINAZA MATERNITY (018J)';10762;4
10820;'bCC6etxUNR2';'GENESIS EGBO (019J)';10762;4
10821;'V59WfzcvjfP';'CHIDUBEM CLINIC (020J)';10762;4
10822;'gNIyomAL3i5';'JESUS THE HEALER MEDICAL STORE (021J)';10762;4
10823;'RE9RYVATioC';'NEW LIFE MEDICAL CENTRE (022J)';10762;4
10824;'EhhBLR3Xv87';'MATACO MEDICAL SHOP (023B)';10762;4
10825;'nGDZb6SX1Wn';'JOHNTEX  (023J)';10762;4
10826;'WokCYN9wMLK';'JOHN MEDICAL (024J)';10762;4
10827;'krAz5OL1DWg';'EUNICE PATENT MEDICINE (030J)';10762;4
10828;'zW5Tz7t9bYj';'IN GOD WE TRUST (016H)';10744;4
10829;'YgoE9LxVQ63';'NWAZU ODINAKACHI (017H)';10744;4
10830;'gBI4O7Z5EKn';'IG MEDICAL SHOP (018H)';10744;4
10831;'x8MdkGlptUi';'TOCHI PATENT MEDICAL SHOP (019H)';10744;4
10832;'sUFOveCkjNV';'OBIOMA MEDICAL COMPLEX (022H)';10744;4
10833;'zojwprtnYB8';'NWOBA UZOAMAKA (023H)';10744;4
10834;'Jr77VLOmPsW';'U.C MEDICALS (031H)';10744;4
10835;'J9sJLkaHdG0';'NTABA JOY SHOP (032A)';10744;4
10836;'oJmzlUOvbws';'MUSTARD SEED PATENT MEDICINE STORE (31E)';10763;4
10837;'AhKNf6Nt17S';'FAVOUR SHOP (012A)';10745;4
10838;'BKUR06TLvPq';'ALOBU JACOB SHOP (012H)';10745;4
10839;'cbZZtsg2A7O';'OGODO CHINYERE (032H)';10745;4
10840;'Z4vrySNYZY2';'UGURU PHILOMENA (033H)';10745;4
10841;'TmBKczuuiRt';'AGBOM BENARD (034H)';10745;4
10842;'yzvZh3Ffut1';'NWOBA BRIDGET (05A)';10745;4
10843;'xY7MjBOp1Pz';'IGWE MONDAY (06A)';10745;4
